"","lhs","op","rhs","label","est","se","z","pvalue","ci.lower","ci.upper","std.lv","std.all","std.nox","subj_idx"
"166","response","~","S","s0",-1.73935166554735,0.141659725005085,-12.2783781027735,0,-2.01699962461717,-1.46170370647754,-1.73935166554735,-0.604141705845376,-1.21908063482592,10
"167","response","|","t1","",-2.50345368505083,0.210533617693666,-11.8909925762709,0,-2.91609199326534,-2.09081537683632,-2.50345368505083,-1.75462614494848,-1.75462614494848,10
"168","M","~~","M","",1.13994570638392,0.0736125248419584,15.4857574690083,0,0.995667808882617,1.28422360388521,1.13994570638392,0.499282589990906,0.499282589990906,10
"169","response","~~","response","",0.964716787258721,0,NA,NA,0.964716787258721,0.964716787258721,0.964716787258721,0.473903489015232,0.473903489015232,10
"170","X","~~","X","",1.00200400801603,0,NA,NA,1.00200400801603,1.00200400801603,1.00200400801603,1,1.00200400801603,10
"171","X","~~","S","",0.00200400801603206,0,NA,NA,0.00200400801603206,0.00200400801603206,0.00200400801603206,0.00403978581623388,0.00200400801603206,10
"172","S","~~","S","",0.245591182364729,0,NA,NA,0.245591182364729,0.245591182364729,0.245591182364729,1,0.245591182364729,10
"173","response","~*~","response","",1,0,NA,NA,1,1,1,1,1,10
"174","M","~1","","",0.117418505186599,0.149364004677293,0.786123172315086,0.431795329975703,-0.175329564567568,0.410166574940766,0.117418505186599,0.0777083477276882,0.0777083477276882,10
"175","response","~1","","",0,0,NA,NA,0,0,0,0,0,10
"176","X","~1","","",0,0,NA,NA,0,0,0,0,0,10
"177","S","~1","","",1.43,0,NA,NA,1.43,1.43,1.43,2.88555696607916,1.43,10
"178","indirect",":=","a*b","indirect",-0.187919767797124,0.0656189108306199,-2.863805043674,0.00418585554295015,-0.316530469729884,-0.0593090658643634,-0.187919767797124,-0.13184152918718,-0.131709621671225,10
"179","direct",":=","c","direct",-0.349074320229027,0.0958657026467402,-3.64128474096045,0.000271280895597803,-0.536967644769264,-0.16118099568879,-0.349074320229027,-0.244905007698051,-0.244659980115243,10
"180","total",":=","c+(a*b)","total",-0.536994088026151,0.0698849709431259,-7.68397097085681,1.53210777398272e-14,-0.673966114135305,-0.400022061916996,-0.536994088026151,-0.376746536885231,-0.376369601786468,10
"181","M","~","X","a",0.951904524404738,0.0459985513518531,20.6942283273969,0,0.86174902041409,1.04206002839539,0.951904524404738,0.687318193955284,0.68742289960556,11
"182","response","~","M","b",-0.16202586747839,0.0629078979723377,-2.57560453775831,0.0100065019931015,-0.285323081847292,-0.0387286531094876,-0.16202586747839,-0.145053802243619,-0.145053802243619,11
