"","lhs","op","rhs","label","est","se","z","pvalue","ci.lower","ci.upper","std.lv","std.all","std.nox","subj_idx"
"145","M","~","X","a",1.03317258668767,0.0431271939375732,23.9564064423758,0,0.94864483981575,1.11770033355959,1.03317258668767,0.734805504180425,0.734076203538749,9
"146","response","~","M","b",0.150191064223686,0.0903724118019974,1.66191275887103,0.0965302680809816,-0.0269356081042511,0.327317736551624,0.150191064223686,0.115295639753811,0.115295639753811,9
"147","response","~","X","c",0.977100128884881,0.137310437012445,7.11599314767547,1.11111120304486e-12,0.707976617639034,1.24622364013073,0.977100128884881,0.533466786763173,0.532937316491535,9
"148","response","~","S","s0",-1.9690212275294,0.191764542108715,-10.2679108758965,0,-2.34487282357429,-1.5931696314845,-1.9690212275294,-0.537168561086288,-1.07395839801186,9
"149","response","|","t1","",-2.11355764663888,0.258770368345021,-8.16769578432123,2.22044604925031e-16,-2.62073824886129,-1.60637704441648,-2.11355764663888,-1.1527925410627,-1.1527925410627,9
"150","M","~~","M","",0.911336479058617,0.0615652406602259,14.8027761978259,0,0.790670824665033,1.0320021334522,0.911336479058617,0.460060871026152,0.460060871026152,9
"151","response","~~","response","",0.979442658813287,0,NA,NA,0.979442658813287,0.979442658813287,0.979442658813287,0.291375569830114,0.291375569830114,9
"152","X","~~","X","",1.0019879759519,0,NA,NA,1.0019879759519,1.0019879759519,1.0019879759519,1,1.0019879759519,9
"153","X","~~","S","",-0.0239759519038076,0,NA,NA,-0.0239759519038076,-0.0239759519038076,-0.0239759519038076,-0.0478874239639036,-0.0239759519038076,9
"154","S","~~","S","",0.250176352705411,0,NA,NA,0.250176352705411,0.250176352705411,0.250176352705411,1,0.250176352705411,9
"155","response","~*~","response","",1,0,NA,NA,1,1,1,1,1,9
"156","M","~1","","",-0.268538470263535,0.136934818506467,-1.9610678510583,0.0498711083960206,-0.536925782765738,-0.0001511577613314,-0.268538470263535,-0.190798423511358,-0.190798423511358,9
"157","response","~1","","",0,0,NA,NA,0,0,0,0,0,9
"158","X","~1","","",0.004,0,NA,NA,0.004,0.004,0.004,0.0039960299663651,0.004,9
"159","S","~1","","",1.482,0,NA,NA,1.482,1.482,1.482,2.96295513392472,1.482,9
"160","indirect",":=","a*b","indirect",0.15517329032136,0.0936004807852307,1.65782578272658,0.0973526356977636,-0.0282802809533259,0.338626861596045,0.15517329032136,0.0847198706991037,0.0846357855150488,9
"161","direct",":=","c","direct",0.977100128884881,0.137310437012445,7.11599314767547,1.11111120304486e-12,0.707976617639034,1.24622364013073,0.977100128884881,0.533466786763173,0.532937316491535,9
"162","total",":=","c+(a*b)","total",1.13227341920624,0.0986963521256081,11.4722924892424,0,0.938832123634565,1.32571471477792,1.13227341920624,0.618186657462277,0.617573102006584,9
"163","M","~","X","a",1.06814568537657,0.0483220720213764,22.1047161409812,0,0.973436164556327,1.16285520619682,1.06814568537657,0.707613885769669,0.706905917722706,10
"164","response","~","M","b",0.931918314072315,0.0297150235663503,31.3618568059166,0,0.873677938082509,0.99015869006212,0.931918314072315,0.581083345846894,0.581083345846894,10
"165","response","~","X","c",0.426144558476088,0.159820454485645,2.66639561154772,0.00766694124906442,0.1129022236914,0.739386893260775,0.426144558476088,0.176028660921374,0.175852544157998,10
"166","response","~","S","s0",-3.41668788735115,0.318819476817636,-10.7166849448959,0,-4.04156257948361,-2.79181319521868,-3.41668788735115,-0.6987203653759,-1.40992826409217,10
"167","response","|","t1","",-4.08145990794543,0.462750263859996,-8.82000557687476,0,-4.98843375894743,-3.17448605694343,-4.08145990794543,-1.68425266594445,-1.68425266594445,10
"168","M","~~","M","",1.13994570820712,0.0736125248419585,15.4857574937758,0,0.995667810705818,1.28422360570841,1.13994570820712,0.49928258866595,0.49928258866595,10
"169","response","~~","response","",0.00998936261019723,0,NA,NA,0.00998936261019723,0.00998936261019723,0.00998936261019723,0.00170106612238868,0.00170106612238868,10
"170","X","~~","X","",1.00200400801603,0,NA,NA,1.00200400801603,1.00200400801603,1.00200400801603,1,1.00200400801603,10
"171","X","~~","S","",0.00200400801603206,0,NA,NA,0.00200400801603206,0.00200400801603206,0.00200400801603206,0.00403978581623388,0.00200400801603206,10
"172","S","~~","S","",0.245591182364729,0,NA,NA,0.245591182364729,0.245591182364729,0.245591182364729,1,0.245591182364729,10
"173","response","~*~","response","",1,0,NA,NA,1,1,1,1,1,10
"174","M","~1","","",0.117418498665659,0.149364004677293,0.786123128657043,0.431795355550347,-0.175329571088508,0.410166568419825,0.117418498665659,0.0777083432468361,0.0777083432468361,10
"175","response","~1","","",0,0,NA,NA,0,0,0,0,0,10
"176","X","~1","","",0,0,NA,NA,0,0,0,0,0,10
"177","S","~1","","",1.43,0,NA,NA,1.43,1.43,1.43,2.88555696607916,1.43,10
"178","indirect",":=","a*b","indirect",0.995424526299755,0.0568160969339775,17.520114545293,0,0.884067022567022,1.10678203003249,0.995424526299755,0.411182644310761,0.410771255869279,10
"179","direct",":=","c","direct",0.426144558476088,0.159820454485645,2.66639561154772,0.00766694124906442,0.1129022236914,0.739386893260775,0.426144558476088,0.176028660921374,0.175852544157998,10
"180","total",":=","c+(a*b)","total",1.42156908477584,0.149115024071033,9.5333726003267,0,1.12930900804279,1.71382916150889,1.42156908477584,0.587211305232135,0.586623800027277,10
"181","M","~","X","a",0.951904517053509,0.0459985513518531,20.6942281675825,0,0.861749013062861,1.04206002104416,0.951904517053509,0.687318190848435,0.687422896498238,11
"182","response","~","M","b",-0.0637556476191666,0.0746788149262839,-0.853731378599142,0.393253843732639,-0.210123435282815,0.0826121400444821,-0.0637556476191666,-0.0532006437022208,-0.0532006437022208,11
"183","response","~","X","c",0.976751790140227,0.115635173944436,8.44683980507152,0,0.750111013863109,1.20339256641734,0.976751790140227,0.588500575582717,0.588590227415007,11
"184","response","~","S","s0",-1.77362778614252,0.182822835632497,-9.70134709926388,0,-2.13195395953371,-1.41530161275134,-1.77362778614252,-0.534654930472154,-1.06878737518908,11
"185","response","|","t1","",-2.31141437696422,0.248695277732892,-9.29416271203494,0,-2.79884816444587,-1.82398058948257,-2.31141437696422,-1.39285735385483,-1.39285735385483,11
"186","M","~~","M","",1.01166888561468,0.0627598294799256,16.1196882464168,0,0.888661880158152,1.13467589107121,1.01166888561468,0.527593704528834,0.527593704528834,11
"187","response","~~","response","",0.995887785913414,0,NA,NA,0.995887785913414,0.995887785913414,0.995887785913414,0.361633011871503,0.361633011871503,11
"188","X","~~","X","",0.999695390781563,0,NA,NA,0.999695390781563,0.999695390781563,0.999695390781563,1,0.999695390781563,11
